title,price,currency,brand,category,source,link,image,search_query,page,in_stock,date_scraped
"Mini Power Bank avec Porte-Clés et USB Type-C, Portable",8800,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-power-bank-avec-porte-cles-et-usb-type-c-portable-64228395.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/382246/1.jpg?9248,cle usb,9,True,2026-05-03 11:30:01
Lexar JumpDrive V400 64 Go – Clé USB 3.0 haute vitesse (100 Mo/s),14900,MAD,Lexar,USB Flash Drive,Jumia,https://www.jumia.ma/lexar-jumpdrive-v400-64-go-cle-usb-3.0-haute-vitesse-100-mos-67313475.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/431376/1.jpg?9153,cle usb,9,True,2026-05-03 11:30:01
Kingston Clé USB 3.2 DataTaveler Exodia 256 Go Fast,28500,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-3.2-datataveler-exodia-256-go-fast-64704770.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/740746/1.jpg?0076,cle usb,9,True,2026-05-03 11:30:01
hiksemi Clé USB M200 16 Go usb 3.0 (HSM-USB-M200-16G-U3),7900,MAD,hiksemi,USB Flash Drive,Jumia,https://www.jumia.ma/hiksemi-cle-usb-m200-16-go-usb-3.0-hsm-usb-m200-16g-u3-67806551.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/560876/1.jpg?0523,cle usb,9,True,2026-05-03 11:30:01
Eaget Clé USB 64 Go Clé USB 2.0 haute vitesse Clé USB portable avec porte-clés,7900,MAD,Eaget,USB Flash Drive,Jumia,https://www.jumia.ma/eaget-cle-usb-64-go-cle-usb-2.0-haute-vitesse-cle-usb-portable-avec-porte-cles-66089349.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/398066/1.jpg?7305,cle usb,9,True,2026-05-03 11:30:01
Somnambulist Somnambulist Clé USB 2.0 Capacité 128 Go,11000,MAD,Somnambulist,USB Flash Drive,Jumia,https://www.jumia.ma/somnambulist-somnambulist-cle-usb-2.0-capacite-128-go-64405350.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/350446/1.jpg?3426,cle usb,9,True,2026-05-03 11:30:01
Sandisk Clé USB 3.0 Ultra Flair 128 Go allant jusqu'à 150 Mo/s,23400,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-3.0-ultra-flair-128-go-allant-jusqua-150-mos-sandisk-mpg1126291.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/818833/1.jpg?1628,cle usb,9,True,2026-05-03 11:30:01
"ADATA Clé USB 3.0 Series UV128 - 16GB, 64GB, 128GB (AUV128-128G-RBE)",21600,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-3.0-series-uv128-16gb-64gb-128gb-auv128-128g-rbe-65155070.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/055156/1.jpg?1987,cle usb,9,True,2026-05-03 11:30:01
Sandisk Cruzer Blade DataTraveler 16Gb Usb 2.0 // Flash Drive Clé Usb,15000,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cruzer-blade-datatraveler-16gb-usb-2.0-flash-drive-cle-usb-65328808.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/882356/1.jpg?8465,cle usb,9,True,2026-05-03 11:30:01
Kingston Clé USB DataTraveler 50 2.0/3.0/3.1 16GB,7900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-datatraveler-50-2.03.03.1-16gb-kingston-mpg57859.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/397812/1.jpg?5221,cle usb,9,True,2026-05-03 11:30:01
"hiksemi Clé USB OTG Dual Slim Type-C, 64 Go",14900,MAD,hiksemi,USB Flash Drive,Jumia,https://www.jumia.ma/hiksemi-cle-usb-otg-dual-slim-type-c-64-go-67167183.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/176176/1.jpg?0580,cle usb,9,True,2026-05-03 11:30:01
Hikvision Clé USB USB 3.0 16 Go (HS-USB-M200-16G-U3),10800,MAD,Hikvision,USB Flash Drive,Jumia,https://www.jumia.ma/hikvision-cle-usb-usb-3.0-16-go-hs-usb-m200-16g-u3-65154965.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/945156/1.jpg?1871,cle usb,9,True,2026-05-03 11:30:01
"Sandisk Clé Usb 3.0 , support à mémoire de 64 go 100 mo/s,Ultra rapide",9900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-3.0-support-a-memoire-de-64-go-100-mosultra-rapide-49826601.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/662894/1.jpg?0944,cle usb,9,True,2026-05-03 11:30:01
Sandisk 2 Clé Usb Type-C 32Gb Usb 3.1 Dual Drive 150Mb/s OTG Pour Smartphone PC Mac,28900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-2-cle-usb-type-c-32gb-usb-3.1-dual-drive-150mbs-otg-pour-smartphone-pc-mac-63371663.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/617336/1.jpg?2527,cle usb,9,True,2026-05-03 11:30:01
Kingston USB Clé 32 GB Rapide Kingston,8900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-usb-cle-32-gb-rapide-kingston-24824039.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/042842/1.jpg?6963,cle usb,9,True,2026-05-03 11:30:01
Enregistreur vocal en forme de clé USB,42500,MAD,Enregistreur,USB Flash Drive,Jumia,https://www.jumia.ma/generic-enregistreur-vocal-en-forme-de-cle-usb-66001840.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/810066/1.jpg?4888,cle usb,9,True,2026-05-03 11:30:01
Clé USB 64GB V2.0 Flash Drive,12900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-64gb-v2.0-flash-drive-67411046.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/011476/1.jpg?0321,cle usb,9,True,2026-05-03 11:30:01
"Haut-parleur mégaphone, sirène vocale, Contrôle du volume, Clé USB, Carte TF",74287,MAD,Haut-parleur,USB Flash Drive,Jumia,https://www.jumia.ma/generic-haut-parleur-megaphone-sirene-vocale-controle-du-volume-cle-usb-carte-tf-67720849.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/802776/1.jpg?7147,cle usb,9,True,2026-05-03 11:30:01
Sandisk Mini clé usb 64gb,8300,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-mini-cle-usb-64gb-63019641.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/691036/1.jpg?7171,cle usb,9,True,2026-05-03 11:30:01
"Kingston DataTraveler 100 G3 16 Go – Clé USB 3.0 Compacte, Rapide et Pratique",9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-datatraveler-100-g3-16-go-cle-usb-3.0-compacte-rapide-et-pratique-67768144.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/186776/1.jpg?3403,cle usb,9,True,2026-05-03 11:30:01
Kingston DataTraveler 50 - DT50 - Clé USB 2.0/3.0/3.1 - 32 Go - Clé USB Rapide,8900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/datatraveler-50-dt50-cle-usb-2.03.03.1-32-go-cle-usb-rapide-kingston-mpg91118.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/858142/1.jpg?1013,cle usb,10,True,2026-05-03 11:30:06
MICROCELL Clé USB 64Gb 3.0 vitesse 130 Mb/s,11000,MAD,MICROCELL,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-64gb-3.0-vitesse-130-mbs-microcell-mpg1524047.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/456966/1.jpg?0836,cle usb,10,True,2026-05-03 11:30:06
ADATA Clé USB 2.0 64Go plastic Noir (AC008-64G),14100,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-2.0-64go-plastic-noir-ac008-64g-65136991.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/963156/1.jpg?5908,cle usb,10,True,2026-05-03 11:30:06
Sandisk Dual Drive Otg 2x1 Clé Usb 3.1 et Type-C 32Gb Vitesse 150Mb/s,11500,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-dual-drive-otg-2x1-cle-usb-3.1-et-type-c-32gb-vitesse-150mbs-64634400.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/443646/1.jpg?7050,cle usb,10,True,2026-05-03 11:30:06
Clé USB to TYPE-C 128GB SanDisk Ultra + Écouteur Gratuit,27900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-to-type-c-128gb-sandisk-ultra-ecouteur-gratuit-65813389.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/331856/1.jpg?6745,cle usb,10,True,2026-05-03 11:30:06
"Techkey Clé USB 64 Go, avec lecteur flash",15000,MAD,Techkey,USB Flash Drive,Jumia,https://www.jumia.ma/techkey-cle-usb-64-go-avec-lecteur-flash-65147122.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/174156/1.jpg?9775,cle usb,10,True,2026-05-03 11:30:06
Sandisk Ultra Clé Usb Type-C 32Gb Usb 3.1 Dual Drive 150Mb/s OTG Pour Smartphone PC Mac,18900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-ultra-cle-usb-type-c-32gb-usb-3.1-dual-drive-150mbs-otg-pour-smartphone-pc-mac-61409056.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/090416/1.jpg?5346,cle usb,10,True,2026-05-03 11:30:06
Toshiba Clé USB TransMemory U203 - Toshiba - USB pour Stockage - 32GB,9500,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/toshiba-cle-usb-transmemory-u203-toshiba-usb-pour-stockage-32gb-27593512.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/539572/1.jpg?8718,cle usb,10,True,2026-05-03 11:30:06
Sandisk Clé Usb 3.0 capacité 64Gb Vitesse 150 Mb/s // DataTraveler Flash Drive,19900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-3.0-capacite-64gb-vitesse-150-mbs-datatraveler-flash-drive-63465355.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/356436/1.jpg?0226,cle usb,10,True,2026-05-03 11:30:06
Kingston Clé USB 32 Go // Clé USB 3.2 Data Traveler pour le stockage de données,10000,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-32-go-cle-usb-3.2-data-traveler-pour-le-stockage-de-donnees-66965519.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/556966/1.jpg?0845,cle usb,10,True,2026-05-03 11:30:06
Lexar Cle Usb 32Gb USB 3.2 JumpDrive vitesse 100MB/s V400 transfert fichiers rapide,13900,MAD,Lexar,USB Flash Drive,Jumia,https://www.jumia.ma/lexar-cle-usb-32gb-usb-3.2-jumpdrive-vitesse-100mbs-v400-transfert-fichiers-rapide-67302164.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/120376/1.jpg?1372,cle usb,10,True,2026-05-03 11:30:06
Sandisk Ultra Shift 128Gb Vitesse 100 Mb/s // Clé Usb 3.0 DataTraveler Flash Drive,21900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-ultra-shift-128gb-vitesse-100-mbs-cle-usb-3.0-datatraveler-flash-drive-63695279.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/259636/1.jpg?2314,cle usb,10,True,2026-05-03 11:30:06
Data Traveler Exodia DTX 64 GB Clé USB 3.2 - capuchon et anneaux pour porte-clés,12900,MAD,Data,USB Flash Drive,Jumia,https://www.jumia.ma/generic-data-traveler-exodia-dtx-64-gb-cle-usb-3.2-capuchon-et-anneaux-pour-porte-cles-65693533.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/539656/1.jpg?8287,cle usb,10,True,2026-05-03 11:30:06
hiksemi Clé USB M200 32 Go USB 2.0 (HS-USB-M200-32G),9900,MAD,hiksemi,USB Flash Drive,Jumia,https://www.jumia.ma/hiksemi-cle-usb-m200-32-go-usb-2.0-hs-usb-m200-32g-67811228.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/211876/1.jpg?9617,cle usb,10,True,2026-05-03 11:30:06
2x1 Cle usb  Type-C 256 Gb vitesse 400 Mo/s,44900,MAD,2x1,USB Flash Drive,Jumia,https://www.jumia.ma/generic-2x1-cle-usb-type-c-256-gb-vitesse-400-mos-67697097.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/079676/1.jpg?6581,cle usb,10,True,2026-05-03 11:30:06
"Mini clé USB 3.0, support à mémoire de 64 GB",7500,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-cle-usb-3.0-support-a-memoire-de-64-gb-64066293.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/266046/1.jpg?3731,cle usb,10,True,2026-05-03 11:30:06
"Siyoteam clé USB , lecteur de carte mémoire SD",3500,MAD,Siyoteam,USB Flash Drive,Jumia,https://www.jumia.ma/generic-siyoteam-cle-usb-lecteur-de-carte-memoire-sd-66101087.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/010166/1.jpg?0425,cle usb,10,True,2026-05-03 11:30:06
Kingston Technology clé usb DataTraveler Exodia 128GB Clé USB 3.2 avec capuchon de protection,19900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-technology-cle-usb-datatraveler-exodia-128gb-cle-usb-3.2-avec-capuchon-de-protection-62828612.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/682826/1.jpg?0569,cle usb,10,True,2026-05-03 11:30:06
KIOXIA TransMemory U202 - Clé USB - 32 GB - Stockage - USB 2.0,6900,MAD,KIOXIA,USB Flash Drive,Jumia,https://www.jumia.ma/transmemory-u202-cle-usb-32-gb-stockage-usb-2.0-kioxia-mpg1082169.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/205893/1.jpg?5754,cle usb,10,True,2026-05-03 11:30:06
Clé USB 32GB Kingston DataTraveler + Écouteur Gratuit,12900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-32gb-kingston-datatraveler-ecouteur-gratuit-65813780.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/731856/1.jpg?4045,cle usb,10,True,2026-05-03 11:30:06
Kingston DataTraveler SE9 G2 - Clé USB - 64GB - USB 3.0 Speed Vitesse super,24800,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/datatraveler-se9-g2-cle-usb-64gb-usb-3.0-speed-vitesse-super-kingston-mpg1128114.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/412373/1.jpg?8338,cle usb,10,True,2026-05-03 11:30:06
"Philips Clé USB de stockage Snow edition 128 Gb, USB3.0",21900,MAD,Philips,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-de-stockage-snow-edition-128-gb-usb3.0-philips-mpg919430.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/040523/1.jpg?7324,cle usb,10,True,2026-05-03 11:30:06
Toshiba Clé USB TransMemory U202 64Go  USB 2.0 – Blanc,15900,MAD,Toshiba,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-transmemory-u202-64go-usb-2.0-blanc-toshiba-mpg84006.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/116272/1.jpg?5281,cle usb,10,True,2026-05-03 11:30:06
Kingston Clé USB DataTraveler MicroDuo 3.0 - OTG 3.0 USB Flash Drive - 32GB,9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-datatraveler-microduo-3.0-otg-3.0-usb-flash-drive-32gb-kingston-mpg78102.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/938942/1.jpg?1448,cle usb,10,True,2026-05-03 11:30:06
Sandisk Clé Otg USB 2.0 Ultra Type-C 32GB  Double USB 3.1à Double Connectique Pour liberer espace,24200,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/cle-otg-usb-2.0-ultra-type-c-32gb-double-usb-3.1a-double-connectique-pour-liberer-espace-sandisk-mpg848707.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/867722/1.jpg?1843,cle usb,10,True,2026-05-03 11:30:06
"Sandisk Clé Usb 32Gb Usb 3.1 Flash Drive, Vitesse 130 Mb/s, Ultra Fit DataTraveler 32go",9900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-32gb-usb-3.1-flash-drive-vitesse-130-mbs-ultra-fit-datatraveler-32go-63952132.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/125936/1.jpg?4884,cle usb,10,True,2026-05-03 11:30:06
Clé USB 64GB design guitare musical personnalisé et cadeau pour amis,9800,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-64gb-design-guitare-musical-personnalise-et-cadeau-pour-amis-52309293.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/290325/1.jpg?3962,cle usb,10,True,2026-05-03 11:30:06
"Kingston Clé USB 3.2 ,64Gb avec capuchon de protection et anneaux pour porte-clés",9800,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-3.2-64gb-avec-capuchon-de-protection-et-anneaux-pour-porte-cles-kingston-mpg1232247.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/127904/1.jpg?7730,cle usb,10,True,2026-05-03 11:30:06
Kingston clé USB 3.2 type-c clé USB pour Macbook type-c périphérique 32GB,14800,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-3.2-type-c-cle-usb-pour-macbook-type-c-peripherique-32gb-kingston-mpg921476.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/438783/1.jpg?1825,cle usb,10,True,2026-05-03 11:30:06
"Kingston Clé Usb 128Gb Usb 3.2, Data Traveler Flash Drive",29900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-cle-usb-128gb-usb-3.2-data-traveler-flash-drive-48358392.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/385384/1.jpg?4264,cle usb,11,True,2026-05-03 11:30:11
"Mini Power Bank Porte-Clés – connecteur USB Type-C, Battery 1500 mAh multifonction compact et portable",6200,MAD,Mini,USB Flash Drive,Jumia,https://www.jumia.ma/generic-mini-power-bank-porte-cles-connecteur-usb-type-c-battery-1500-mah-multifonction-compact-et-portable-67245656.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/654276/1.jpg?1210,cle usb,11,True,2026-05-03 11:30:11
Kingston Clé USB DataTraveler SE9 2.0 16GB,7200,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cle-usb-datatraveler-se9-2.0-16gb-kingston-mpg87847.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/982122/1.jpg?2649,cle usb,11,True,2026-05-03 11:30:11
Sandisk 2 Clé Usb Type-C 128Gb Usb 3.1 Dual Drive 150Mb/s OTG Pour Smartphone PC Mac,44900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-2-cle-usb-type-c-128gb-usb-3.1-dual-drive-150mbs-otg-pour-smartphone-pc-mac-63371659.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/617336/1.jpg?2527,cle usb,11,True,2026-05-03 11:30:11
Kingston cles usb 32g,9900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/cles-usb-32g-kingston-mpg91121.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/947582/1.jpg?9394,cle usb,11,True,2026-05-03 11:30:11
Clé USB 16 Go Type C,15599,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-16-go-type-c-67228044.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/082276/1.jpg?1803,cle usb,11,True,2026-05-03 11:30:11
Clé Usb 32Gb Microcell // Flash Drive Usb 3.0 Vitesse 130 Mb/s DataTraveler,8900,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-32gb-microcell-flash-drive-usb-3.0-vitesse-130-mbs-datatraveler-46540307.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/304564/1.jpg?5487,cle usb,11,True,2026-05-03 11:30:11
Enregistreur USB Votes En forme de clé,44500,MAD,Enregistreur,USB Flash Drive,Jumia,https://www.jumia.ma/generic-enregistreur-usb-votes-en-forme-de-cle-67704860.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/840776/1.jpg?7856,cle usb,11,True,2026-05-03 11:30:11
"Philips Cle 16GB USB lecteur USB flash -lecteurs USB flash (USB 2.0, Type-A , PC",9800,MAD,Philips,USB Flash Drive,Jumia,https://www.jumia.ma/philips-cle-16gb-usb-lecteur-usb-flash-lecteurs-usb-flash-usb-2.0-type-a-pc-35239376.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/393253/1.jpg?8965,cle usb,11,True,2026-05-03 11:30:11
Sandisk Clé USB 3.1 Type-C à Double Connectique Ultra 64 Go,19900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-3.1-type-c-a-double-connectique-ultra-64-go-64425299.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/252446/1.jpg?9736,cle usb,11,True,2026-05-03 11:30:11
Kingston DataTraveler Exodia  Clé USB 16GB,8500,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-datatraveler-exodia-cle-usb-16gb-67547591.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/574576/1.jpg?9001,cle usb,11,True,2026-05-03 11:30:11
Huawei CLÉ USB-C IDEASHARE (02170477),211800,MAD,Huawei,USB Flash Drive,Jumia,https://www.jumia.ma/huawei-cle-usb-c-ideashare-02170477-65964310.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/346956/1.jpg?0763,cle usb,11,True,2026-05-03 11:30:11
Lexar - Clé USB 32 Go USB 3.0 130 Mo/s - 0843367128044,9700,MAD,Lexar,USB Flash Drive,Jumia,https://www.jumia.ma/generic-lexar-cle-usb-32-go-usb-3.0-130-mos-0843367128044-65781094.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/018756/1.jpg?6089,cle usb,11,True,2026-05-03 11:30:11
JASTER Clé USB en métal avec logo eagle 64GB personnalisé et cadeau pour amis,8500,MAD,JASTER,USB Flash Drive,Jumia,https://www.jumia.ma/jaster-cle-usb-en-metal-avec-logo-eagle-64gb-personnalise-et-cadeau-pour-amis-38405673.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/650483/1.jpg?3364,cle usb,11,True,2026-05-03 11:30:11
MICROCELL Clé Usb 32Gb Flash Drive Usb 3.0 Vitesse 130 Mb/s DataTraveler,8000,MAD,MICROCELL,USB Flash Drive,Jumia,https://www.jumia.ma/microcell-cle-usb-32gb-flash-drive-usb-3.0-vitesse-130-mbs-datatraveler-61418597.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/581416/1.jpg?8023,cle usb,11,True,2026-05-03 11:30:11
"Sk Enregistreur Vocal Numérique, Comme Clé USB",29900,MAD,Sk,USB Flash Drive,Jumia,https://www.jumia.ma/sk-enregistreur-vocal-numerique-comme-cle-usb-63675935.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/957636/1.jpg?2664,cle usb,11,True,2026-05-03 11:30:11
"ADATA Clé USB UV128 64GB USB 3.0 Retractable Capless Flash Drive, Blue (AUV128-64G-RBE)",12400,MAD,ADATA,USB Flash Drive,Jumia,https://www.jumia.ma/adata-cle-usb-uv128-64gb-usb-3.0-retractable-capless-flash-drive-blue-auv128-64g-rbe-65136905.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/963156/1.jpg?5248,cle usb,11,True,2026-05-03 11:30:11
Clé USB violon 3.0 en métal 64GB personnalisé et cadeau pour amis,9000,MAD,Clé,USB Flash Drive,Jumia,https://www.jumia.ma/generic-cle-usb-violon-3.0-en-metal-64gb-personnalise-et-cadeau-pour-amis-64117978.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/971146/1.jpg?7325,cle usb,11,True,2026-05-03 11:30:11
Sony Lecteur flash Cle USB 2.0 USM16GR 16 GB Microvault rétractable,16800,MAD,Sony,USB Flash Drive,Jumia,https://www.jumia.ma/sony-lecteur-flash-cle-usb-2.0-usm16gr-16-gb-microvault-retractable-37351801.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/815373/1.jpg?6811,cle usb,11,True,2026-05-03 11:30:11
"Sandisk Clé Usb 32Gb Usb 3.1 Flash Drive, Vitesse 130 Mb/s, Ultra Fit DataTraveler",15900,MAD,Sandisk,USB Flash Drive,Jumia,https://www.jumia.ma/sandisk-cle-usb-32gb-usb-3.1-flash-drive-vitesse-130-mbs-ultra-fit-datatraveler-46540730.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/704564/1.jpg?5487,cle usb,11,True,2026-05-03 11:30:11
Kingston Exodia DTX Clé Usb 64Gb // Data Traveler Flash Drive Usb 3.2,19900,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/kingston-exodia-dtx-cle-usb-64gb-data-traveler-flash-drive-usb-3.2-64553883.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/835546/1.jpg?6044,cle usb,11,True,2026-05-03 11:30:11
KIOXIA Clé USB 32GB TransMemory U366,14900,MAD,KIOXIA,USB Flash Drive,Jumia,https://www.jumia.ma/kioxia-cle-usb-32gb-transmemory-u366-63583704.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/738536/1.jpg?5274,cle usb,11,True,2026-05-03 11:30:11
Kingston Clé USB 64GB/USB 3.2,12000,MAD,Kingston,USB Flash Drive,Jumia,https://www.jumia.ma/generic-kingston-cle-usb-64gbusb-3.2-65957443.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/475956/1.jpg?1165,cle usb,11,True,2026-05-03 11:30:11
